http://www.mvd.ru/presscenter/statistics/reports/show_278/	Состояние преступности - январь-апрель 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_04_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_279/	Состояние преступности - январь-март 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_03_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_281/	Состояние преступности - январь-февраль 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_02_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_282/	Состояние преступности - январь 2005 года	http://www.mvd.ru/userfiles/file/statistics/statist_01_2005.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_283/	Состояние преступности - январь–декабрь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_12_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_291/	Состояние преступности - январь-ноябрь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_11_2004(1).pdf
http://www.mvd.ru/presscenter/statistics/reports/show_293/	Состояние преступности - январь-октябрь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_10_2004(1).pdf
http://www.mvd.ru/presscenter/statistics/reports/show_296/	Состояние преступности - январь-сентябрь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_09_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_303/	Состояние преступности - январь-август 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_08_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_305/	Состояние преступности - январь-июль 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_07_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_309/	Состояние преступности - январь–июнь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_06_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_312/	Состояние преступности - январь–май 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_05_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_314/	Состояние преступности - январь–апрель 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_04_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_318/	Состояние преступности - январь–март 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_02_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_324/	Состояние преступности - январь–февраль 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_34_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_320/	Состояние преступности - январь 2004 года	http://www.mvd.ru/userfiles/file/statistics/statist_01_2004.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_326/	Состояние преступности - январь–декабрь 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_12_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_328/	Состояние преступности - январь–ноябрь 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_11_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_330/	Состояние преступности - январь–октябрь 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_10_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_333/	Состояние преступности - январь-сентябрь 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_09_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_336/	Состояние преступности - январь-август 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_08_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_339/	Состояние преступности - январь-июль 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_07_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59957/	Состояние преступности - январь-июнь 2003 года	http://www.mvd.ru/userfiles/statist_06_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_345/	Состояние преступности - январь-май 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_05_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_347/	Состояние преступности - январь-апрель 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_04_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_350/	Состояние преступности - январь-март 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_03_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_352/	Состояние преступности - январь-февраль 2003 года	http://www.mvd.ru/userfiles/file/statistics/statist_02_2003.pdf
http://www.mvd.ru/presscenter/statistics/reports/show_59956/	Состояние преступности - январь 2003 года	http://www.mvd.ru/userfiles/statist_01_2003.pdf
