id,lat,lng,name,address,phone,leader,distance,worktime,image
1600119,53.118621,34.984565,"ОМВД России ""Карачевский""","Брянская обл, Карачев, Советская, 59",+7 (483) 352 48 61,,321034,,
1600160,52.75577,32.241614,"МО МВД России ""Клинцовский""","Брянская обл, Клинцы, Пушкина, 40",+7 (483) 364 12 02,,453605,,
1600170,52.956073,103.291615,Пункт полиции МО МВД России «Черемховский» (с дислокацией в п. Михайловка),"Иркутская обл, Михайловка, Советская, 10",+7 (395) 463 10 02,,4134554,Дежурная часть - круглосуточно.,
1600223,52.957245,31.978075,ОП по Гордеевскому муниципальному району,"Брянская обл, Гордеевка, Победы, 2",+7 (483) 402 12 02,,449102,,
1600292,53.004946,31.600872,ОП по Красногорскому муниципальному району,"Брянская обл, Красная Гора, Славы, 2",+7 (483) 469 11 02,,463373,,
1600423,56.641585,59.280329,Линейный пункт полиции на станции Дружинино линейного отделения полиции на станции Екатеринбург-сортировочный линейного отдела МВД России на станции Екатеринбург-Пассажирский,"Свердловская обл, Нижние Серги, Пристанционная, 1",,,1373517,09.00-18.00,
1600587,52.62173411414653,81.23077522260903,"ОП по Романовскому району МО МВД России ""Мамонтовский""","Алтайский (край), Романово (с), ",+7 (385) 612 25 33,,2844657,круглосуточно,
1600620,52.806329,104.755393,Межмуниципальный отдел МВД России «Эхирит-Булагатский»,"Иркутская обл, Усть-Ордынский, Коммунальный, 2",+7 (395) 413 10 09,,4226547,Дежурная часть - круглосуточно.,
1600734,52.826945,34.500248,"МО МВД России ""Навлинский""","Брянская обл, Навля, Красных Партизан, 16",+7 (483) 422 22 80,,362901,,
1600783,48.692398,44.485741,УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, Иркутская, 20",+7 (844) 297 22 90,,933554,"Понедельник - пятница, с 09:00 до 18:00.",
1600821,58.049921,65.276377,Линейный пункт полиции на станции Тавда линейного отделения полиции на станции Егоршино Линейного отдела МВД России на станции Екатеринбург-Пассажирский,"Свердловская обл, Тавда, Цикарева, 8",,,1719998,09.00-18.00,
1600826,53.056766,105.504345,Отдел полиции МО МВД России «Эхирит-Булагатский» (с дислокацией в с. Баяндай),"Иркутская обл, Баяндай, Кооперативный, 5",+7 (395) 379 13 02,,4253980,Дежурная часть - круглосуточно.,
1600908,52.800297,106.402768,Отдел полиции МО МВД России «Эхирит-Булагатский» (с дислокацией в с. Еланцы),"Иркутская обл, Еланцы, Дзержинского, 4",+7 (395) 585 21 70,,4319980,Дежурная часть - круглосуточно.,
1600945,59.590322,65.909249,Линейный пункт полиции на станции Устье-Аха линейного отделения полиции на станции Егоршино Линейного отдела МВД России на станции Екатеринбург-Пассажирский,"Ханты-Мансийский Автономный округ - Югра АО, Междуреченский, Железнодорожная, 1",,,1752981,09.00-18.00,
1601086,56.87077,53.289536,Отдел полиции №4 УМВД России по г. Ижевску (Устиновский район),"Удмуртская респ, Ижевск, им Петрова, 27",+7 (341) 293 20 00,,1008269,Круглосуточно,
1601179,56.886986,53.230759,Отдел полиции №5 УМВД России по г. Ижевску (Индустриальный район),"Удмуртская респ, Ижевск, Воткинское, 9",+7 (341) 242 58 00,,1004713,Круглосуточно,
1601234,48.80696974334283,44.59530193609027,ОП №1 УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, им Дегтярева, 33",+7 (844) 274 07 71,,926652,"Понедельник - пятница, с 09:00 до 18:00.",
1601538,44.1486433685706,43.0083395838621,Отдел МВД России по г.Железноводску,"Ставропольский край, Железноводск, Октябрьская, 62",+7 (879) 323 24 59,,1356862,Круглосуточно,
1601575,60.951282,76.495283,Линейный пункт полиции в аэропорту города Нижневартовска Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Нижневартовск, Авиаторов, 2",,,2332659,,
1601632,45.378515,41.718615,Отдел МВД России по Изобильненскому району,"Ставропольский край, Изобильный, Сиреневая, 1",+7 (865) 452 01 92,,1198308,Круглосуточно,
1601638,62.263893,74.482904,Линейный пункт полиции в аэропорту города Когалым Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Когалым, Авиаторов, 21",,,2224182,09.00-18.00,
1601660,52.575433,34.577072,ОП по Брасовскому муниципальному району,"Брянская обл, Локоть, Дзержинского, 3",+7 (483) 549 15 91,,386234,,
1601696,52.535688,31.9335,"МО МВД России ""Новозыбковский""","Брянская обл, Новозыбков, Ленина, 2",+7 (483) 433 35 11,,485665,,
1601726,45.716029,42.912081,Отдел МВД России по Ипатовскому району,"Ставропольский край, Ипатово, Центральная, 1",+7 (865) 422 24 70,,1188287,Круглосуточно,
1601733,48.76857317476633,44.57232116334814,ОП №2 УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, им капитана Тряскина",+7 (844) 273 10 02,,929459,"Понедельник - пятница, с 09:00 до 18:00.",
1601844,52.368928,32.204055,ОП по Климовскому муниципальному району,"Брянская обл, Климово, Первомайская, 30",+7 (483) 472 13 76,,488423,,
1601860,48.736483,44.480611,ОП №3 УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, Аракская, 33",+7 (844) 236 60 60,,929132,"Понедельник - пятница, с 09:00 до 18:00.",
1601903,52.427038,31.738817,ОП по Злынковскому муниципальному району,"Брянская обл, Злынка, Площадь Свободы, 25",+7 (483) 582 10 02,,503395,,
1601960,52.930253,33.459217,"МО МВД России ""Почепский""","Брянская обл, Почеп, Ленина, 21",+7 (483) 453 03 92,,388086,,
1602024,54.74649917818689,35.22711332834818,"МОМВД России ""Юхновский""","Калужская обл, Юхнов, Десантная, 4",+7 (484) 362 32 55,,158922,,
1602040,43.9732380459967,43.6296878464403,Отдел МВД России по Кировскому району,"Ставропольский край, Новопавловск, Ставропольская, 57",+7 (879) 385 16 59,,1389847,Круглосуточно,
1602058,54.31725430101965,35.27928433596799,Отделение полиции по Мещовскому району,"Калужская обл, Мещовск, Красноармейская, 14",+7 (484) 469 25 41,,193996,,
1602140,54.80621,35.923781,"МОМВД России ""Дзержинский""","Калужская обл, Кондрово, Комсомольская, 24",+7 (484) 344 09 02,,125605,,
1602187,43.89775811475108,42.71383433020186,Отдел МВД России по г.Кисловодску,"Ставропольский край, Кисловодск, Красноармейская, 10",+7 (879) 372 02 16,,1377357,Круглосуточный,
1602194,48.71209300870248,44.49594667031946,ОП №4 УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, им Рокоссовского, 8",+7 (844) 233 24 94,,932038,"Понедельник - пятница, с 09:00 до 18:00.",
1602225,55.17866536460384,36.65340434260554,ОМВД России по Боровскому району,"Калужская обл, Балабаново, Лесная, 11а",,,67546,,
1602250,56.16393,101.618772,Отдел МВД России по Братскому району,"Иркутская (обл), Братск (г),  Комсомольская, 65",+7 (395) 341 11 56,,3865776,Дежурная часть - круглосуточно,
1602291,44.688254,41.819442,Отдел МВД России по Кочубеевскому району,"Ставропольский край, Кочубеевское, Советская, 50",+7 (865) 503 77 60,,1274601,Круглосуточно,
1602294,53.101216,34.057297,ОП по Выгоничскому муниципальному району,"Брянская обл, Выгоничи, Павла Зайцева, 18",+7 (483) 412 15 72,,351534,,
1602310,48.695407,44.488445,ОП №5 УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, Баррикадная, 21",+7 (844) 295 52 02,,933364,"Понедельник - пятница, с 09:00 до 18:00.",
1602327,52.276949,104.316737,Отдел МВД России по Иркутскому району,"Иркутская обл, Иркутск, Трудовая, 9",+7 (395) 229 00 85,,4233248,Дежурная часть - круглосуточно.,
1602342,53.224018,33.722513,ОП по Жирятинскому муниципальному району,"Брянская обл, Жирятино, Личинко, 9",+7 (483) 443 00 02,,351311,,
1602380,54.02314,33.941765,Куйбышевский пункт полиции,"Калужская обл, Бетлица, Заречная, 1",+7 (484) 572 13 64,,273813,,
1602420,54.904157,99.034984,Отдел МВД России по Нижнеудинскому району,"Иркутская обл, Нижнеудинск, Некрасова, 8",+7 (395) 577 18 67,,3785762,Дежурная часть - круглосуточно.,
1602460,54.39020674416015,35.73668796082612,"МОМВД России ""Бабынинский""","Калужская обл, Бабынино, Центральная, 7",+7 (484) 482 14 61,,171795,,
1602491,56.584868,104.114409,Отдел МВД России по Нижнеилимскому району,"Иркутская обл, Железногорск-Илимский, 6-й, 10",+7 (395) 663 02 03,,3980460,Дежурная часть - круглосуточно.,
1602527,52.155979,34.497247,"МО МВД России ""Севский""","Брянская обл, Севск, Розы Люксембург, 39",+7 (483) 569 11 02,,431410,,
1602624,45.835368,41.51459,Отдел МВД России по Красногвардейскому району,"Ставропольский край, Красногвардейское, Красная, 219",+7 (865) 412 52 11,,1145227,Круглосуточно,
1602635,48.658005,44.436791,ОП №6 УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, Университетский, 64",+7 (844) 246 51 15,,935070,"Понедельник - пятница, с 09:00 до 18:00.",
1602789,60.747775,72.800585, Линейный пункт полиции на станции Пыть-Ях Сургутского линейного отдела МВД России на транпорте,"Ханты-Мансийский Автономный округ - Югра АО, Пыть-Ях, 1-й, 6",,,2133937,08.30-18.00,
1602793,44.04228176348776,44.46301939419551,Отдел МВД России по Курскому району,"Ставропольский край, Курская, Школьный, 8",+7 (879) 646 52 44,,1403672,Круглосуточно,
1602888,59.538415,69.994077,Линейный пункт полиции на станции Демьянка Сургутского линейного отдела МВД России на транспорте,"Тюменская обл, Демьянка, Железнодорожный, 15",,,1982693,09.00-18.00,
1602894,52.416784,34.787538,ОП по Комаричскому муниципальному району,"Брянская обл, Комаричи, Советская, 37",+7 (483) 559 12 02,,397335,,
1602914,53.752091,34.739864,Отделение полиции по Жиздринскому району,"Калужская обл, Жиздра, Советская, 40",+7 (484) 452 25 78,,266021,,
1602965,52.588226,32.760894,"МО МВД России ""Стародубский""","Брянская обл, Стародуб, Красноармейская, 2",+7 (483) 482 22 81,,446280,,
1602969,48.582975,44.427188,ОП №7 УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, Тополевая, 5",+7 (844) 245 10 46,,941960,"Понедельник - пятница, с 09:00 до 18:00.",
1603053,52.556865,33.260986,ОП по Погарскому муниципальному району,"Брянская обл, Погар, Котовского, 1",+7 (483) 492 15 02,,429946,,
1603078,51.651785,103.722232,Отдел МВД России по Слюдянскому району,"Иркутская обл, Слюдянка, Кутелева, 53",+7 (395) 445 10 02,,4236967,Дежурная часть - круглосуточно.,
1603104,48.51161,44.586595,ОП №8 УМВД России по г. Волгограду,"Волгоградская обл, Волгоград, Мачтозаводская, 99",+7 (844) 262 40 20,,954646,"Понедельник - пятница, с 09:00 до 18:00.",
1603137,52.577857,33.76512,"МО МВД России ""Трубчевский""","Брянская обл, Трубчевск, Ленина, 75",+7 (483) 522 40 02,,410310,,
1603187,52.310813,34.076351,ОП по Суземскому муниципальному району,"Брянская обл, Суземка, Первомайская, 3",+7 (483) 532 18 92,,426938,,
1603316,44.82747838359092,44.64488652079667,Отдел МВД России по Левокумскому району,"Ставропольский край, Левокумское, Карла Маркса, 195",+7 (865) 433 15 90,,1326915,Круглосуточно,
1603379,44.10132312562528,42.96665678646502,Отдел МВД России по г.Лермонтову ,"Ставропольский край, Лермонтов, Патриса Лумумбы, 3",+7 (879) 353 98 23,,1360992,Круглосуточно,
1603447,62.263893,74.482904,Линейный пункт полиции на станции Когалым Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Когалым, Нефтяников, 10",,,2224182,09.00-18.00,
1603551,61.23538,73.488398,Линейный пункт полиции в речном порту города Сургут Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Сургут, Терешковой, 1",,,2170386,08.30-18.00,
1603590,60.129632,64.803944,Линейный пункт полиции в аэропорту города Урай Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Урай, Аэропорт, 31",,,1694407,08.30-18.00,
1603711,44.212799,43.132033,Отдел МВД России по Минераловодскому району,"Ставропольский край, Минеральные Воды, Пятигорская, 7",+7 (879) 225 72 22,,1352798,Круглосуточно,
1603851,44.618772,41.951926,Отдел МВД России по г.Невинномысску,"Ставропольский край, Невинномысск, Первомайская, 39",+7 (865) 546 10 10,,1284603,Круглосуточно,
1603968,50.28978117110708,42.18819769264638,"Межмуниципальный отдел МВД России ""Алексеевский"" Волгоградской области","Волгоградская обл, Алексеевская, Советский, 18",+7 (844) 463 13 67,,698063,Понедельник - пятница с 08:00 до 18:00,
1604172,61.0134,69.0547,Линейный Пункт Полиции В Аэропорту Города Ханты-мансийска Сургутского Линейного Отдела Мвд России На Транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Ханты-Мансийск,  Мира, Аэропорт",3467354282,,,08.30-18.00,
1604289,56.257653,90.478297,"Межмуниципальный отдел МВД России ""Ачинский""","Красноярский край, Ачинск, Гагарина, 34",+7 (391) 519 70 02,,3235430,Круглосуточно,
1604325,44.750624,44.989866,Отдел МВД России по Нефтекумскому району,"Ставропольский край, Нефтекумск, Дзержинского, 7",+7 (865) 582 20 02,,1344838,Круглосуточно,
1604387,50.40963743243643,41.7514397045272,"ОП МО МВД России ""Алексеевский"" Волгоградской области","Волгоградская обл, Нехаевская, Ленина, 60",+7 (844) 435 13 77,,672168,"Понедельник - пятница, с 08:00 до 18:00.",
1604407,56.18237403677171,52.48036506679026,"Отделение полиции ""Алнашское""","Удмуртская респ, Алнаши, Советская, 2",+7 (341) 503 12 51,,960977,Круглосуточно,
1604460,45.49587341553215,41.21886934456634,Отдел МВД России по Новоалександровскому району,"Ставропольский край, Новоалександровск, Гагарина, 388",+7 (865) 446 31 02,,1176443,Круглосуточно,
1604630,44.7512811615854,43.43259777777092,Отдел МВД России по Новоселицкому району,"Ставропольский край, Новоселицкое, Кавказский, 1",+7 (865) 482 13 02,,1302777,Круглосуточно,
1604692,56.676844,96.066205,"Межмуниципальный отдел МВД России ""Абанский""","Красноярский край, Абан, Красная, 49",+7 (391) 632 23 47,,3533438,Круглосуточно,
1604711,56.769582,51.932092,"Отделение полиции ""Вавожское""","Удмуртская респ, Вавож, Советская, 27",+7 (341) 552 10 02,,925709,Круглосуточно,
1604834,45.344115,42.838904,Отдел МВД России по Петровскому району,"Ставропольский край, Светлоград, Красная, 61",+7 (865) 474 05 77,,1225877,Круглосуточно,
1604843,56.047097,51.958062,"Отделение полиции ""Граховское""","Удмуртская респ, Грахово, Ачинцева, 7",+7 (341) 632 12 86,,929747,Круглосуточно,
1604968,44.03571934976693,43.07779931415556,Отдел МВД России по г. Пятигорску,"Ставропольский край, Пятигорск, Рубина, 4",+7 (879) 333 10 30,,1370450,Круглосуточно,
1605151,57.65125825081002,53.80627047948528,"Отделение полиции ""Дебесское""","Удмуртская респ, Дебесы, Советская, 85",+7 (341) 514 12 00,,1042854,Круглосуточно,
1605270,44.03223439554449,42.87968565110395,Отдел МВД России по Предгорному району,"Ставропольский край, Ессентукская, Гагарина, 76",+7 (879) 615 00 16,,1366479,Круглосуточно,
1605346,44.40586222621086,43.88283972436374,Отдел МВД России по Советскому району,"Ставропольский край, Зеленокумск, Ленина, 8",+7 (865) 526 11 49,,1350409,Круглосуточно,
1605442,56.016451,53.700749,"Отдел полиции ""Каракулинский""","Удмуртская респ, Каракулино, Каманина, 25",+7 (341) 323 14 44,,1037751,Круглосуточно,
1605503,54.17806854691808,37.60178369767829,УМВД России по Тульской области,"Тульская обл, Тула, Ленина, д.83",+7 (487) 232 22 49,,179462,Круглосуточно,
1605626,56.344501,53.128136,"Отделение полиции ""Киясовское""","Удмуртская респ, Киясово, Красная, 10",+7 (341) 332 23 33,,999818,Круглосуточно,
1605708,57.462873,45.795332,"МО МВД России ""Уренский""","Нижегородская обл, Урень, Брагина, д. № 13",+7 (831) 542 14 32,,569443,понедельник - пятница с 09.00 до 16.00 ,
1605709,57.701035,52.497752,"Отделение полиции ""Красногорское""","Удмуртская респ, Красногорское, Пушкина, 2",+7 (341) 642 16 02,,966050,Круглосуточно,
1605723,54.205521,37.663611,УМВД России по г.Туле,"Тульская обл, Тула, Шухова, д.10-а",+7 (487) 232 49 00,,177382,Круглосуточно,
1605816,54.188702,37.626034,"Отдел полиции ""Центральный"" УМВД России по г.Туле","Тульская обл, Тула, Староникитская, д.7",+7 (487) 232 46 00,,178647,Круглосуточно,
1605935,49.76792965472146,45.38367219214565,Отдел МВД России по Быковскому району Волгоградской области,"Волгоградская обл, Быково, Советская, 63",+7 (844) 953 11 02,,869859,"Понедельник - пятница, с 08:00 до 18:00.",
1605955,57.17688,46.543862,"ОП (дислокация пгт. Шаранга) МО МВД России ""Уренский""","Нижегородская обл, Шаранга, Ленина, д. № 4",+7 (831) 552 12 85,,605738,понедельник-пятница с 09.00 до 18.00,
1605963,54.193185,37.598681,"Отдел полиции ""Советский"" УМВД России по г.Туле","Тульская обл, Тула, Революции, д.33",+7 (487) 232 48 00,,177774,круглосуочно,
1606031,56.55488625327257,53.00433178902438,"Отделение полиции ""Малопургинское""","Удмуртская респ, Малая Пурга, Советская, 71",+7 (341) 384 16 49,,991303,Круглосуточно,
1606105,44.26419028560608,44.59663828570555,Отдел МВД России по Степновскому району,"Ставропольский край, Степное, П.Явецкого, 55",+7 (865) 633 14 02,,1384100,Круглосуточно,
1606168,57.314602,52.144876,"Отделение полиции ""Селтинское""","Удмуртская респ, Селты, Первомайская, 6",+7 (341) 592 17 44,,941154,Круглосуточно,
1606227,57.863855,45.795026,"ОП (дислокация г. Ветлуга) МО МВД России ""Уренский""","Нижегородская обл, Ветлуга, М.Горького, д. № 78А",+7 (831) 502 24 60,,583077,понедельник-пятница с 09.00 до 18.00,
1606275,55.38012612599218,91.62864861923532,"Межмуниципальный отдел МВД России ""Балахтинский""","Красноярский край, Балахта, Советская, 34",+7 (391) 482 29 80,,3339311,Круглосуточно,
1606359,57.112886,51.610674,"Отделение полиции ""Сюмсинское""","Удмуртская респ, Сюмси, Советская, 52",+7 (341) 522 17 52,,907625,Круглосуточно,
1606505,57.30083240071687,53.86760404697419,"Отделение полиции ""Шарканское""","Удмуртская респ, Шаркан, Советская, 31",+7 (341) 362 12 36,,1044195,Круглосуточно,
1606537,57.369142,46.455081,"ОП (дислокация пгт. Тонкино) МО МВД России ""Уренский""","Нижегородская обл, Тонкино, Коммунистическая, д. № 15",+7 (831) 534 73 18,,605030,,
1606613,57.885253,52.251739,"Отделение полиции ""Юкаменское""","Удмуртская респ, Юкаменское, Советская, 4",+7 (341) 612 12 44,,954129,Круглосуточно,
1606652,48.80703776638888,44.73093169090081,УМВД России по г. Волжскому Волгоградской области,"Волгоградская обл,  Волжский, Набережная, 5",Дежурная часть - (8443) 34-24-52,,,"Понедельник - пятница, с 09:00 до 18:00.",
1606703,45.449876,41.975219,Отдел МВД России по Труновскому району,"Ставропольский край, Донское, Дзержинского, 3",+7 (865) 463 66 53,,1195728,Круглосуточно,
1606783,54.224864,37.630418,"Отдел полиции ""Зареченский"" УМВД России по г.Туле","Тульская обл, Тула, Токарева, д.38",+7 (487) 232 40 00,,174787,круглосуточно,
1606918,54.196994,37.557295,"Отдел полиции ""Привокзальный"" УМВД России по г.Туле","Тульская обл, Тула, Рогова, д.35",+7 (487) 232 47 00,,176806,круглосуточно,
1606952,56.042577,93.124609,"Межмуниципальный отдел МВД России ""Березовский""","Красноярский край, Березовка, Дзержинского, 15",+7 (391) 752 12 02,,3395719,Круглосуточно ,
1607119,54.101018,37.60443,"Отдел полиции ""Скуратовский"" УМВД России по г.Туле","Тульская обл, Южный, Автомобилистов, д.22",+7 (487) 231 40 22,,187889,круглосуточно,
1607151,57.19121066847688,53.15216096032822,"Отделение полиции ""Якшур-Бодьинское""","Удмуртская респ, Якшур-Бодья, Кирова, 1",+7 (341) 622 12 53,,1000764,Круглосуточно,
1607266,54.17851387604635,37.70794135553118,"Отдел полиции ""Криволученский"" УМВД России по г.Туле","Тульская обл, Тула, Доватора, д. 3",+7 (487) 232 24 95,,180996,круглосуточно,
1607348,45.43221907974359,43.43656602383419,Отдел МВД России по Туркменскому району,"Ставропольский край, Летняя Ставка, Советская, 65-а",+7 (865) 652 09 62,,1231200,Круглосуточно,
1607475,58.250515,52.141938,"Отделение полиции ""Ярское""","Удмуртская респ, Яр, Советская, 47",+7 (341) 574 11 51,,954189,Круглосуточно,
1607504,45.12643,42.021177,Отдел МВД России по Шпаковскому району,"Ставропольский край, Михайловск, Гагарина, 324",+7 (865) 536 59 10,,1231356,Круглосуточно,
1607869,60.966809,69.050936,Линейный пункт полиции в речном порту города Ханты - Мансийска Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Ханты-Мансийск, Бориса Щербины, 1",,,1931717,08.30-18.00,
1607984,63.937162,65.047109,Линейный пункт полиции в аэропорту поселка Березово Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Березово, Астраханцева, 104",,,1787196,08.30-18.00,
1608150,63.712111,66.677263, Линейный пункт полиции в аэропорту города Белоярский Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Белоярский, Аэропорт 5, 1",,,1857067,08.30-18.00,
1608280,54.47889,37.705266,"Межмуниципальный отдел МВД России ""Ясногорский""","Тульская обл, Ясногорск, Маяковского, д.4",+7 (487) 662 14 78,,148759,Куглосуточно,
1608326,45.053793,41.991362,ФГКУ УВО ГУ МВД России по Ставропольскому краю,"Ставропольский край, Ставрополь, Калинина, 2",+7 (865) 294 72 69,,1238562,Круглосуточно,
1608418,62.14557,65.394514,Линейный пункт полиции в аэропорту Нягань Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Нягань, 10 км а/д Нягань-Талинка",,,1755523,08.30-18-00,
1608465,53.998367,37.51096,Отдел МВД России по Щёкинскому району,"Тульская обл, Щекино, Пионерская, д.43",+7 (487) 515 39 32,,198011,Круглосуточно,
1608538,61.371814,63.563182,Линейный пункт полиции в аэропорту Советский Сургутского линейного отдела МВД России на транспорте,"Ханты-Мансийский Автономный округ - Югра АО, Советский, Аэропорт, 1",,,1645173,08.30-18.00,
1608602,53.454111,36.915638,Отдел полиции «Чернский»,"Тульская обл, Чернь, Коммунаров, д.18",+7 (487) 562 10 90,,255910,Круглосуточно,
1608609,45.035076,41.965966,Отдел полиции №1 УМВД России по г.Ставрополю,"Ставропольский край, Ставрополь, Лермонтова, 191",+7 (865) 230 48 09,,1240071,Круглосуточно,
1608670,53.977853,38.154549,Отдел МВД России по Узловскому району,"Тульская обл, Узловая, Дзержинского, д.10",+7 (487) 316 02 02,,211010,Круглосуточно,
1608762,53.618782,37.587317,Отделение полиции «Тепло-Огаревское»,"Тульская обл, Теплое, Советская, д.19",+7 (487) 552 11 02,,240525,Круглосуточно,
1608783,45.05096354457262,41.98319748221805,Отдел полиции №2 УМВД России по г.Ставрополю,"Ставропольский край, Ставрополь, Горького, 50",+7 (865) 230 45 00,,1238704,Круглосуточно,
1608901,54.12031,36.500931,"Межмуниципальный отдел МВД России ""Суворовский""","Тульская обл, Суворов, Комиссара Агеева, д.7",+7 (487) 632 48 73,,184497,Круглосуточно,
1608905,45.03263,41.942403,Отдел полиции №3 УМВД России по г.Ставрополю,"Ставропольский край, Ставрополь, Балахонова, 13",+7 (865) 230 50 55,,1239870,Круглосуточно,
1609032,53.705431,37.290298,"Межмуниципальный отдел МВД России ""Плавский""","Тульская обл, Плавск, Коммунаров, д.64",+7 (487) 522 13 68,,228646,Круглосуточно,
1609098,54.501106,37.07004,"Межмуниципальный отдел МВД России ""Алексинский""","Тульская обл, Алексин, Пахомова, д.11",+7 (487) 534 00 02,,139388,Круглосуточно,
1609214,53.926276,36.690053,Отделение полиции «Одоевское»,"Тульская обл, Одоев, Карла Маркса, д.26",+7 (487) 364 10 02,,204273,Круглосуточно,
1609321,54.013321,38.29174,Отдел МВД России по Новомосковску,"Тульская обл, Новомосковск, Дзержинского, д.19",+7 (487) 522 13 68,,210614,Круглосуточно,
1609332,53.73862975992741,36.66146777935824,"Отделение полиции ""Арсеньевское""","Тульская обл, Арсеньево, Папанина, д.11-а",+7 (487) 332 13 70,,225243,круглосуточно,
1609421,54.13359,37.83889,Отдел МВД России по Ленинскому району,"Тульская обл, Ленинский, Ленина, д.8",+7 (487) 679 10 02,,188072,Круглосуточно,
1609450,53.810083,36.133654,"Межмуниципальный отдел МВД России ""Белёвский""","Тульская обл, Белев, Октябрьская, д.7",+7 (487) 424 14 02,,223302,круглосуточно,
1609630,53.43909782612397,38.66410706347659,Отделение полиции «Куркинское»,"Тульская обл, Куркино, Октябрьская, д.28-а",+7 (487) 434 26 62,,279083,Круглосуточно,
1609650,53.77153,38.130969,"Межмуниципальный отдел МВД России ""Богородицкий""","Тульская обл, Богородицк, Коммунаров, д.65",+7 (487) 612 16 98,,232230,круглосуточно,
1609725,53.927665,37.927473,Отдел МВД России по Киреевскому району,"Тульская обл, Киреевск, Ленина, д.22",+7 (487) 679 10 02,,211704,Круглосуточно,
1609965,53.96670932280315,38.53149195233154,"Межмуниципальный отдел МВД России ""Кимовский""","Тульская обл, Кимовск, Бессолова, д.24",+7 (487) 355 90 39,,221796,Круглосуточно,
1609983,54.3395974063181,38.2483184674232,Отдел МВД России по Венёвскому району,"Тульская обл, Венев, Южный, д.22-а",+7 (487) 452 11 02,,176376,круглосуточно,
1610049,48.80588181380622,44.47825761171764,Отдел МВД России по Городищенскому району Волгоградской области,"Волгоградская обл, Городище, Гагарина, 3",+7 (844) 683 16 07,,922394,"Понедельник - пятница, с 08:00 до 18:00.",
1610099,54.458688,37.61759,Пункт полиции «Каменский»,"Тульская обл, Архангельское, Тихомирова, д.44",+7 (487) 442 15 84,,149334,Круглосуточно,
1610192,53.55701298589948,38.01870837728262,"отделение полиции ""Воловское""","Тульская обл, Волово, Базарная, д.1",+7 (487) 682 14 02,,253089,круглосуточно,
1610278,54.734965,37.396829,Отдел полиции «Заокский»,"Тульская обл, Заокский, Ленина, д.45",+7 (487) 342 18 69,,116061,Круглосуточно,
1610389,53.152947,38.119398,"Межмуниципальный отдел МВД России ""Ефремовский""","Тульская обл, Ефремов, Московская застава, д.9",+7 (487) 416 03 88,,298339,Круглосуточно,
1610393,54.15199762739924,36.96225106001351,"отделение полиции ""Дубенское""","Тульская обл, Дубна, Первомайская, д.24",+7 (487) 322 14 36,,178192,круглосуточно,
1610522,49.050202241246296,44.83412480567764,Отдел МВД России по Дубовскому району Волгоградской области,"Волгоградская обл,  Дубовка, Им Минина, 13",,,,"Понедельник - пятница, с 08:00 до 18:00.",
1610525,53.96859,38.331446,Отдел МВД России по г. Донской,"Тульская (обл), Донской (г),  ул. Терпиголева 1-а",+7 (487) 465 04 76,,216213,Круглосуточно,
1611315,51.580851,38.793494,Отдел Министерства внутренних дел Российской Федерации по Хохольскому району Воронежской области ,"Воронежская обл, Хохольский, Дзержинского, 21",+7 (473) 714 12 02,,477906,,
1611484,55.94626,97.982078,Отдел МВД России по Тайшетскому району,"Иркутская обл, Тайшет, Сибирская, 1",+7 (395) 632 03 76,,3674555,Дежурная часть - круглосуточно.,
1611556,51.546486,38.361225,Отдел Министерства внутренних дел Российской Федерации по Нижнедевицкому району Воронежской области ,"Воронежская обл, Нижнедевицк, Театральная, 20",+7 (473) 705 13 03,,475464,,
1611580,56.084842,99.646638,Отдел МВД России по Чунскому району,"Иркутская обл, Чунский, Ленина, 41",+7 (395) 672 12 15,,3760669,Дежурная часть - круглосуточно.,
1611716,52.212301,104.09735,Отдел МВД России по Шелеховскому району,"Иркутская обл, Шелехов, Ленина, 7 квартал, 13",+7 (395) 504 15 37,,4224593,,
